Peer IP,Direction,Destination Port
108.156.46.81,Sent,443
172.64.144.52,Sent,443
10.207.118.244,Sent,443
52.109.76.240,Sent,80
2.19.117.95,Sent,80
142.251.29.138,Sent,443
8.8.8.8,Sent,53
2.16.153.11,Sent,80
18.188.178.2,Sent,443
172.64.149.23,Sent,80
2.19.117.84,Sent,443
2.19.117.82,Sent,443
13.89.179.14,Sent,443
40.99.151.130,Sent,443
52.97.133.226,Sent,443
142.250.129.100,Sent,443
2.23.221.208,Sent,443
20.189.173.24,Sent,443
10.12.4.192,Sent,443
13.56.121.58,Sent,443
142.250.187.202,Sent,443
172.217.169.42,Sent,443
142.250.129.139,Sent,443
192.168.9.80,Sent,3306
10.21.66.162,Sent,443
142.251.30.139,Sent,443
20.42.65.93,Sent,443
54.67.54.116,Sent,443
20.189.173.14,Sent,443
52.168.117.171,Sent,443
20.50.201.195,Sent,443
10.21.65.176,Sent,443
51.116.253.169,Sent,443
20.190.159.68,Sent,443
64.233.184.84,Sent,443
54.67.114.188,Sent,443
10.21.74.84,Sent,443
52.98.207.130,Sent,443
52.109.68.130,Sent,443
20.50.201.205,Sent,443
10.12.30.22,Sent,443
150.171.27.11,Sent,443
10.1.217.92,Sent,443
20.189.173.12,Sent,443
52.109.89.18,Sent,80
52.98.236.146,Sent,443
52.168.117.169,Sent,443
10.21.66.78,Sent,443
51.132.193.105,Sent,443
13.89.178.27,Sent,443
10.21.79.21,Sent,443
20.189.173.10,Sent,443
10.21.79.10,Sent,443
52.182.141.63,Sent,443
10.12.3.225,Sent,443
20.189.173.13,Sent,443
10.8.6.99,Sent,443
10.1.217.247,Sent,443
142.250.179.234,Sent,443
13.69.116.104,Sent,443
10.21.76.113,Sent,443
142.250.200.46,Sent,443
142.250.180.10,Sent,443
104.77.160.209,Sent,443
52.109.28.48,Sent,443
13.107.253.64,Sent,443
104.77.160.214,Sent,443
4.234.148.55,Sent,443
52.109.76.144,Sent,443
204.79.197.219,Sent,443
150.171.27.12,Sent,443
150.171.28.11,Sent,443
2.16.153.211,Sent,443
20.44.10.123,Sent,443
51.11.108.188,Sent,443
18.154.84.17,Sent,443
216.58.201.100,Sent,443
10.21.66.106,Sent,443
10.8.22.180,Sent,443
10.8.21.90,Sent,443
20.42.73.28,Sent,443
4.234.136.148,Sent,443
172.217.169.74,Sent,443
52.17.251.98,Sent,443
52.142.124.215,Sent,443
20.50.73.4,Sent,443
35.184.35.160,Sent,443
206.201.138.49,Sent,443
206.201.138.131,Sent,443
18.171.101.244,Sent,443
40.126.32.133,Sent,443
13.107.6.192,Sent,443
20.50.80.214,Sent,443
23.64.17.132,Sent,443
13.107.136.10,Sent,443
148.139.17.160,Sent,443
10.21.67.240,Sent,443
18.244.124.2,Sent,443
18.244.179.70,Sent,443
108.156.46.113,Sent,443
18.244.179.108,Sent,443
18.164.68.129,Sent,443
63.33.173.146,Sent,443
99.80.207.25,Sent,443
104.18.40.68,Sent,443
216.198.54.3,Sent,443
104.18.248.37,Sent,443
104.17.25.14,Sent,443
104.16.220.185,Sent,443
216.198.53.3,Sent,443
104.18.40.251,Sent,443
104.18.249.37,Sent,443
172.64.155.119,Sent,443
104.18.86.42,Sent,443
18.244.124.38,Sent,443
10.2.0.69,Sent,443
10.2.0.106,Sent,443
13.43.72.112,Sent,443
104.77.160.212,Sent,443
104.77.160.200,Sent,443
35.190.35.221,Sent,443
10.2.0.132,Sent,443
10.2.0.208,Sent,443
18.165.201.87,Sent,443
18.172.153.63,Sent,443
10.21.78.204,Sent,443
142.250.187.238,Sent,443
13.224.132.50,Sent,443
54.192.137.121,Sent,443
10.21.79.172,Sent,443
10.21.66.214,Sent,443
10.2.0.15,Sent,443
192.168.147.52,Received,20786
192.168.147.52,Received,20840
192.168.147.52,Received,42945
192.168.147.52,Received,42695
192.168.147.52,Received,40952
192.168.147.52,Received,12645
